2.108852619140747819e+01,2.098509343086233869e+01
2.264005521544793709e+01,2.210965051895615829e+01
2.324147447399302635e+01,2.313721090926085822e+01
2.419271638366403820e+01,2.391324309344638266e+01
2.594228730862918297e+01,2.585245793735803588e+01
2.684145327314318052e+01,2.707573565816988648e+01
2.887919432942069875e+01,2.906497185449477882e+01
2.245084298203332196e+01,2.215806180833616779e+01
2.328357514022839680e+01,2.298979918807241063e+01
2.472352228587786982e+01,2.432856345903383044e+01
2.369732121978494632e+01,2.358323327440739803e+01
2.752434435491157316e+01,2.674014720579523896e+01
2.557925006153495318e+01,2.525325487392760238e+01
2.751474794512617450e+01,2.689236144494406133e+01
2.450628273341376229e+01,2.437855946535874097e+01
2.130382246544856173e+01,2.091766005675808771e+01
2.515891229496902071e+01,2.479255361505157751e+01
2.378297993403559474e+01,2.393977594308673318e+01
2.625883158002067574e+01,2.615421648577932956e+01
2.223457212321162046e+01,2.238537689870470970e+01
2.439507832039983271e+01,2.356543849629060716e+01
2.413341586900420666e+01,2.418871128878737053e+01
2.343209986623893926e+01,2.390751497147323690e+01
2.650923047536445409e+01,2.636378286746404953e+01
2.806641310711821191e+01,2.747908988882315384e+01
2.330953920699913695e+01,2.312383897329397797e+01
2.502385200694824263e+01,2.496796399406885314e+01
2.270121983517620734e+01,2.295149066343624256e+01
2.838860579740344647e+01,2.848431053032210869e+01
2.324887533910055382e+01,2.358541440056734473e+01
2.289765155307636135e+01,2.297791345342628944e+01
2.668792897353744564e+01,2.636085926630511622e+01
2.519885571827610704e+01,2.529058617831984535e+01
2.481304381251148428e+01,2.397312547446739117e+01
2.494835132638291597e+01,2.475056909853799070e+01
2.260859458550376999e+01,2.214080469262416173e+01
2.343689360560554391e+01,2.307146634402684171e+01
2.268645816046570474e+01,2.191238588666300657e+01
2.598599035507484345e+01,2.588025191079516674e+01
2.433956510197105771e+01,2.403247269325843760e+01
2.514377165825641214e+01,2.458176412591633309e+01
2.593768255886206475e+01,2.561003487050473026e+01
2.979896193166506890e+01,2.959275595363967071e+01
2.495502996315973832e+01,2.535465856775281068e+01
2.472551131383495715e+01,2.475513050689214367e+01
2.230475117959252174e+01,2.240259377922478023e+01
2.620090266497775744e+01,2.566070376255659724e+01
2.786918958979630290e+01,2.788173967479375648e+01
2.883623282762727058e+01,2.869118559972228155e+01
2.712461002690861633e+01,2.780535553508034496e+01
2.637866519320932568e+01,2.591214699714368308e+01
2.656766591807411260e+01,2.672208589369889964e+01
2.396796444681407223e+01,2.370183490844589969e+01
2.339129757692692024e+01,2.377912803064276304e+01
2.676737052611475320e+01,2.670324472552599460e+01
2.515254227409080912e+01,2.497132300940592842e+01
2.594852388752236294e+01,2.573713615152487577e+01
2.384634201429111044e+01,2.350366597492088871e+01
2.270673770298228078e+01,2.246338137627824239e+01
2.388427285734196914e+01,2.325776901859557455e+01
2.326825366465967448e+01,2.283706229160551615e+01
2.535714675536634388e+01,2.479975040367021677e+01
2.389913851453264115e+01,2.351116431697784037e+01
2.117590852286260628e+01,2.074461661144008673e+01
2.530300335886778385e+01,2.570254306715712289e+01
2.356199027664737145e+01,2.375937966109461996e+01
2.593753328109785272e+01,2.545802376648745735e+01
2.296978675423855876e+01,2.238403795435510446e+01
2.755835747504621125e+01,2.741937117934664414e+01
2.629444228885809309e+01,2.585993779303885987e+01
2.666602746638227828e+01,2.611087452556014199e+01
2.558681890728183106e+01,2.626156150291984304e+01
2.804035706935727390e+01,2.759301497615826548e+01
2.277010576140538944e+01,2.239971529374394166e+01
2.506586946768817015e+01,2.468596330482283818e+01
2.344041334874606974e+01,2.345235840459340437e+01
2.610424362963644995e+01,2.577612660579671200e+01
2.600082487128184638e+01,2.583771027580678137e+01
2.271845481039328263e+01,2.271780831151641067e+01
2.512626810911528352e+01,2.490747284985689092e+01
2.680461364407579694e+01,2.678291957997703676e+01
2.630196268984402153e+01,2.560990734946506464e+01
2.264944497455999439e+01,2.265096303533347921e+01
2.622390780666639287e+01,2.556238729016657274e+01
2.201407136941041998e+01,2.157306575581632302e+01
2.447186894925918565e+01,2.483243946728585883e+01
2.299939843659491245e+01,2.300089992641905212e+01
2.885854437539269668e+01,2.822118855118393199e+01
2.338486103597582400e+01,2.344782014164446693e+01
2.542513734224135646e+01,2.551500775988085223e+01
2.118884430155583942e+01,2.084128812081636539e+01
2.509160453735956864e+01,2.474312946982135486e+01
2.165966558849532575e+01,2.222866728172308370e+01
2.219251670524998943e+01,2.205859976511432663e+01
2.386840622957927138e+01,2.348880225184430870e+01
2.750414032197973313e+01,2.717031878587182447e+01
2.279356894490357277e+01,2.271752309608073972e+01
3.591784044936939324e+01,3.611635767136369424e+01
2.285784065302686940e+01,2.247033471115510039e+01
2.716394401615824705e+01,2.660994404000032532e+01
2.786288105975013707e+01,2.739643170245589943e+01
2.227031390961643709e+01,2.223937391516659190e+01
2.482495883756190835e+01,2.496990486999030168e+01
3.249630304977728912e+01,3.255747750043114053e+01
2.646865030325868773e+01,2.548982433962219574e+01
2.641825559774063237e+01,2.570691295523887376e+01
2.449123201077219747e+01,2.401119606070146517e+01
2.624992715616463457e+01,2.543847083749299998e+01
2.927687590076161328e+01,2.967564807151602224e+01
2.508138553969688189e+01,2.483565197405201985e+01
2.752228332283387502e+01,2.715150627442237763e+01
2.447290996283516407e+01,2.429235705959109026e+01
2.823259725823337618e+01,2.852847969818922991e+01
2.721374871482357705e+01,2.693897082052754754e+01
2.282643866876793481e+01,2.267764730139541740e+01
2.389953011337896527e+01,2.370441485856443720e+01
2.094732905222478792e+01,2.070341163505523241e+01
2.340542604567465190e+01,2.285113443742477912e+01
2.465236519247664759e+01,2.412292229668934240e+01
2.445301267700247649e+01,2.433819378533927136e+01
2.405115345678547456e+01,2.420691756337722822e+01
2.830941640005404381e+01,2.855448683945607158e+01
2.493237957967220808e+01,2.463395397961667754e+01
2.500837294946558842e+01,2.446992790808378615e+01
2.471962961604170417e+01,2.444346834287741288e+01
2.524552275430122705e+01,2.525396027463588311e+01
2.488146332745590072e+01,2.477072802695892761e+01
2.606798306308658297e+01,2.510844860279495094e+01
2.285292262223557458e+01,2.234929519248123952e+01
2.406286343350889467e+01,2.432524361538499491e+01
2.936618930136347316e+01,2.885092446148303580e+01
2.723057103190793526e+01,2.741769303075032127e+01
2.197984881812578450e+01,2.186869341980160186e+01
2.738157173801702271e+01,2.726825571413734295e+01
2.327948823479819040e+01,2.305189702257412065e+01
2.567058247950697591e+01,2.514091240302620633e+01
2.312227580969152640e+01,2.267184532245505935e+01
2.935229891945332525e+01,3.008594865900412785e+01
2.223585875726966421e+01,2.187006684876210727e+01
2.355934920725771775e+01,2.327048314496695980e+01
2.586720757206960641e+01,2.529881286396091156e+01
2.532769369687174432e+01,2.469908313487631801e+01
2.381135033070881235e+01,2.322824063879332357e+01
2.171444571362921749e+01,2.115429530746111553e+01
2.621496430901999020e+01,2.608101395812105849e+01
2.868135354985117402e+01,2.853205872068998517e+01
2.139066341251092496e+01,2.113843076862082171e+01
2.713460250647474936e+01,2.669420251739646588e+01
2.676193810758590885e+01,2.711700037847261058e+01
2.412420417683329532e+01,2.335183209454842412e+01
2.286190832508533433e+01,2.265866585257024823e+01
2.695719142420645298e+01,2.732139590072769764e+01
2.698774043113097676e+01,2.678396760077743721e+01
2.696659348717885507e+01,2.688737410892513680e+01
2.497045667020496396e+01,2.493757431200840102e+01
2.315296662161371799e+01,2.350526735880714924e+01
2.372530284361116060e+01,2.354687900999720185e+01
2.337490998795633246e+01,2.286848167371460505e+01
2.117489235083883159e+01,2.072692508258666422e+01
2.528391221227576224e+01,2.546001886646723378e+01
2.814675808135726953e+01,2.818938298578553514e+01
2.353400600305091572e+01,2.339776059367353866e+01
2.696325595654461793e+01,2.724645707913501269e+01
2.433281838701518751e+01,2.456510972080142707e+01
2.486735330348289708e+01,2.546139491809187305e+01
2.704362323440303228e+01,2.639685107118500440e+01
2.389467204085969243e+01,2.319236946209614203e+01
2.679348404640235159e+01,2.603971612234249378e+01
2.681942420760765700e+01,2.621288339783862753e+01
2.668946869603942318e+01,2.628806308653775403e+01
2.535729932451616619e+01,2.503110253630952187e+01
2.307110604619077776e+01,2.308403422263726767e+01
2.186190235691461226e+01,2.189256155740504894e+01
2.067440736578155125e+01,2.017719774655595089e+01
2.602436827882624826e+01,2.501843778276025887e+01
2.355944479586349516e+01,2.361656484563872738e+01
2.356713823031572375e+01,2.320056415148001960e+01
2.485175542100957102e+01,2.447176589823170545e+01
2.394618076587995503e+01,2.355604857749860415e+01
2.760568291321729717e+01,2.729210589683564336e+01
2.660679528626247148e+01,2.606707873113084517e+01
2.811700823818712891e+01,2.812684499675090066e+01
2.685693180427245608e+01,2.686982836472835956e+01
2.857684404702219894e+01,2.813963114945123678e+01
2.381464483090572770e+01,2.345601420654423563e+01
2.900813399525986114e+01,2.927751991839469170e+01
2.508321704444083977e+01,2.533218721575391186e+01
2.481441864337373460e+01,2.496240077171554361e+01
2.384073150713733114e+01,2.312143955700603470e+01
2.648344256945159714e+01,2.614500085730809076e+01
2.199253939542019509e+01,2.166557761286088635e+01
2.389965681036415646e+01,2.377629353332638118e+01
2.475306769806365992e+01,2.506648338962237688e+01
2.774974108124860095e+01,2.843211233623570422e+01
2.449509993742172753e+01,2.517201630418216141e+01
2.702886042188513827e+01,2.659880283222300434e+01
2.350734736161926364e+01,2.360767099707435790e+01
2.472622342667332518e+01,2.456352013003925094e+01
2.396348381165260832e+01,2.429520672188482067e+01
2.517129122952812281e+01,2.516014893737426661e+01
2.520310403202040916e+01,2.481812946874606141e+01
2.390927915760005718e+01,2.416667124754126661e+01
2.390580123576239657e+01,2.360456912991082135e+01
2.595620995918617524e+01,2.609022215656293398e+01
2.531517460595648572e+01,2.570877900862923227e+01
2.439142696843295610e+01,2.380319211000329105e+01
2.587418349514080163e+01,2.612151481566094802e+01
2.496463437579002687e+01,2.495950033464780660e+01
2.519042921230455434e+01,2.487322282440782928e+01
2.026480808211950446e+01,1.991675720029521202e+01
2.449754059129640282e+01,2.422035149951219424e+01
2.955339860433476673e+01,2.888342628743745166e+01
2.338342944348460151e+01,2.294274538111527661e+01
2.899539132060769120e+01,2.902113722101337601e+01
2.475639737560670639e+01,2.485544057294761799e+01
2.465063151530590702e+01,2.483021667112168274e+01
3.031069377041161417e+01,3.007687077345517679e+01
2.367307181930421223e+01,2.321099742657847997e+01
2.457893612173262099e+01,2.410837177195988446e+01
2.426529752858718680e+01,2.380641137819469577e+01
2.557167138589612776e+01,2.530026964433019998e+01
2.616366813565880989e+01,2.640109490364901390e+01
2.401981008778172821e+01,2.351169104836482404e+01
2.455490497587893373e+01,2.448022826244147510e+01
2.201628375432489193e+01,2.224700396779880052e+01
2.334708140827284950e+01,2.390287467436892754e+01
2.770718379843565060e+01,2.736918137213271152e+01
2.530496756058044383e+01,2.443593452361891849e+01
2.604879955004575010e+01,2.559715005062513526e+01
2.409055719443190924e+01,2.352054278226810169e+01
2.345436246487444976e+01,2.294079087410178275e+01
2.581421479259388008e+01,2.526512899700230008e+01
2.411102474292375675e+01,2.479560188494068385e+01
2.521181852565229420e+01,2.473463119126270726e+01
2.432406078276137862e+01,2.395265268828300975e+01
2.190066156135543451e+01,2.162896689873418055e+01
2.318264730051052780e+01,2.293968710498024777e+01
2.238791642864939035e+01,2.292076906807647774e+01
2.380664394227720138e+01,2.372626556642344298e+01
2.640852453560119883e+01,2.601421563889127953e+01
2.529850202349288679e+01,2.500981231090571910e+01
2.294811717125372752e+01,2.325922346607258717e+01
2.458589346394834152e+01,2.508685773913344264e+01
2.359046073922394626e+01,2.402546120756899484e+01
2.333565232097872411e+01,2.346056793345906755e+01
2.588069177825726186e+01,2.538319466345443587e+01
2.683627089746329730e+01,2.613004905550604917e+01
2.257024466482023684e+01,2.225389741994074555e+01
2.349396984501635188e+01,2.400301279058541937e+01
2.364143623902785052e+01,2.330312879917400437e+01
2.421717074763106581e+01,2.452829994904748645e+01
2.378573887306705359e+01,2.382669286660651409e+01
2.298450040195027810e+01,2.300728963735931032e+01
2.481655680026530675e+01,2.450561344407841347e+01
2.326781322873048197e+01,2.304688780962690586e+01
2.603378445091132320e+01,2.616034697517909535e+01
2.341434894256844146e+01,2.395327042410861651e+01
2.242389777137332274e+01,2.243626174824750663e+01
2.423752292282191689e+01,2.405417095927865745e+01
2.474874893383155339e+01,2.435289083015600298e+01
2.317217451909978365e+01,2.325466081061890833e+01
2.168580535303048862e+01,2.127222907218335024e+01
2.272101255005648568e+01,2.274864509556735470e+01
2.513572647994018894e+01,2.491391419055941014e+01
2.479221543028544517e+01,2.491803619846779583e+01
2.967994986202970509e+01,2.946399606671673865e+01
2.594238521463168823e+01,2.525038644728295623e+01
2.342799817882159985e+01,2.339728200271071756e+01
2.593619640250084757e+01,2.588784063196614227e+01
2.263686118396857694e+01,2.282263216009125628e+01
2.408616517031283166e+01,2.345992277433937900e+01
2.427208743608306918e+01,2.432378794985058690e+01
2.605193298010876291e+01,2.563735359909453493e+01
2.616732181795097745e+01,2.558953733055570368e+01
2.477266918057310008e+01,2.409051139208932923e+01
2.163765827399253183e+01,2.135703200884326947e+01
2.166694292623009233e+01,2.156740841597329705e+01
2.711576567059595888e+01,2.672342061909388633e+01
2.095201404250458310e+01,2.084088983840596399e+01
2.737803594296434184e+01,2.631249580539698130e+01
2.492523651511130112e+01,2.454770601226616122e+01
2.301198113801806144e+01,2.270355948086110232e+01
2.715267783391820444e+01,2.752516341367699937e+01
2.757916279569554519e+01,2.701062502060895909e+01
2.280441768639676425e+01,2.220282054468139066e+01
2.360989601778129554e+01,2.353722228294791918e+01
2.515474645832212630e+01,2.501026258580459682e+01
2.538285275800206975e+01,2.543492953307053384e+01
2.105692660328658405e+01,2.082202885681492077e+01
2.302049656516981813e+01,2.248962581414641804e+01
2.934794185352415141e+01,2.923756201517374365e+01
2.268618883867764779e+01,2.273936472836164668e+01
2.713020857080758574e+01,2.776426751210478017e+01
2.387301444397601458e+01,2.372198513777643925e+01
2.536453771696858084e+01,2.554856062118222937e+01
2.720281063708093683e+01,2.700231711048765249e+01
2.364240096024165538e+01,2.292678842145625495e+01
2.570448175379370781e+01,2.531903992804063819e+01
2.708365151302195173e+01,2.685580786045750301e+01
2.236863464252249400e+01,2.248345160553457944e+01
2.491135800920467958e+01,2.476263258260189914e+01
2.198737202380473832e+01,2.172949741290171843e+01
2.380308552603671401e+01,2.367815965105147669e+01
2.435968333773779904e+01,2.406732138887748107e+01
2.076563207137681744e+01,2.056876670445715050e+01
2.981467858551330252e+01,3.003512877889835764e+01
2.528351461227952157e+01,2.465915995300006358e+01
2.375470129966570809e+01,2.362276902775331067e+01
2.833482218263853625e+01,2.740194531042331150e+01
2.765869445261083115e+01,2.667974745232702105e+01
2.701593043767982749e+01,2.686916348661075205e+01
2.174075359954353459e+01,2.168539942205461557e+01
2.910480604431405283e+01,2.870068852671865400e+01
2.604545976010273023e+01,2.593758849178168902e+01
2.396155019952934140e+01,2.309519687027000856e+01
2.445748324612742763e+01,2.432741197165352176e+01
2.767504010085823651e+01,2.794700967755264642e+01
2.101482735042142025e+01,2.058345318470329133e+01
3.000725217357948083e+01,3.064707209915612651e+01
2.650710827607424136e+01,2.705964435289424586e+01
2.381947485464760561e+01,2.399076278017232511e+01
2.857109356798973110e+01,2.754170745238440432e+01
2.759273026564147102e+01,2.797880735171277422e+01
2.191209981604186297e+01,2.199404647184164929e+01
2.465403993415072392e+01,2.445780245744695591e+01
2.371203658188911589e+01,2.367023464854630888e+01
2.269537810509968523e+01,2.213957119603494661e+01
2.337776344035956910e+01,2.317779884954533642e+01
2.259389328808197561e+01,2.278492196461273167e+01
2.260963676073485829e+01,2.212684170329804090e+01
2.275778153331589237e+01,2.212027639682637670e+01
2.535290062964661573e+01,2.522532701264761812e+01
2.563366581617048823e+01,2.558700366236929469e+01
2.576859643326649163e+01,2.513140612242014527e+01
2.685720869323556315e+01,2.710292496345790170e+01
2.140420348170965426e+01,2.145657737732916459e+01
2.585422985174560040e+01,2.545524547937516502e+01
2.398377646992086198e+01,2.400803039580593179e+01
2.308202507588852015e+01,2.271535128196681441e+01
2.348557226343664439e+01,2.329287057050339627e+01
2.334234045016113157e+01,2.351858208226240876e+01
2.545812472572589158e+01,2.534582826431203628e+01
2.599444314322228067e+01,2.546187111491074972e+01
2.756328907619068147e+01,2.743670219694001133e+01
2.448141562704041974e+01,2.495931260474084112e+01
2.721831733212573923e+01,2.642812228166414457e+01
2.178972387129315180e+01,2.131670349554237376e+01
2.803613734304810023e+01,2.711206919624839173e+01
1.848917449853207273e+01,1.828945064968351986e+01
2.625978143967279266e+01,2.571027708683205404e+01
2.352611480516359421e+01,2.314872853466206593e+01
2.680920141247186450e+01,2.649882987721974459e+01
2.150803508364431593e+01,2.168427804487734534e+01
2.374641511896004786e+01,2.412597210526023161e+01
2.304813742187942438e+01,2.294904715439738396e+01
2.339217512762208884e+01,2.336382617483238988e+01
2.546634940033542094e+01,2.524203799715180452e+01
2.632533550916740595e+01,2.591791365115582124e+01
2.324896173115996945e+01,2.345939626671031064e+01
2.428111488220607939e+01,2.406302682097094348e+01
2.698619965099278417e+01,2.650728380346822988e+01
2.220403592778914259e+01,2.248193267528876049e+01
2.250707713082240957e+01,2.200125178226274159e+01
2.880725643276541348e+01,2.922314374759453059e+01
2.524075648191377397e+01,2.508998670897879535e+01
2.795549373598343124e+01,2.816200403332380020e+01
2.452357949675584337e+01,2.446158860415600600e+01
2.319632647241534329e+01,2.250778463864477530e+01
2.684101800689065342e+01,2.650748441123358035e+01
2.735201077431526784e+01,2.691436287993438725e+01
2.131024253702333837e+01,2.129371008276876509e+01
2.586060815513889111e+01,2.570618540228183946e+01
2.524410598919487470e+01,2.475123170526770267e+01
2.444025025528358341e+01,2.408262518719131862e+01
2.803804566042532542e+01,2.781451708762307362e+01
2.606763701247086829e+01,2.578540791399455046e+01
