t0,t1
-26.179009968648945,-25.61560105520541
-7.887810711861875,-8.055304838556745
18.137649036415084,16.203926253187525
-3.233313029803691,-3.1285704463388786
-10.243797179384298,-10.458965159766253
-13.891472706748525,-13.824238215537987
3.4998763614223,3.0211171581683534
-35.69308436177856,-36.71650881903267
-11.396490179725538,-10.889021917044488
1.82872489832656,1.6908816908646314
-5.509364062138962,-5.368592066866705
-5.569106275702308,-5.434112193891886
-23.295573857311794,-22.680155010164555
-2.583574764442888,-2.4450504294136683
-5.529583634926616,-5.754390666612877
14.926869754489317,13.472627178328851
2.135772876802004,-1.6242169711926668
-1.4096014114795496,-1.2028785890128608
3.633586509415924,3.4322343313036816
-12.469111625420197,-11.78492761765489
-3.1368256092934588,-3.068549223099236
-29.766630910166953,-30.460502639267627
-38.13935551820648,-36.88119320903906
-21.696912609873618,-21.750675119871623
-19.219163361449805,-19.122968650185282
-11.624715134026959,-12.439448267619024
-2.883700159633827,-2.9954331166588632
-14.150604952767482,-14.00127753743344
-17.671333356133466,-17.25138021042944
-14.640620608445644,-14.222255980024146
-5.278508365209908,-5.526175472299553
-43.29187953786042,-42.84492230005838
-96.65478514365158,-96.90702366149834
-3.9283295405491345,-7.054762655509221
-20.979101941489624,-20.0806344297482
-2.8500409706531324,-3.198355895663647
-79.04866335328903,-77.69190947352078
-23.846637462717915,-24.131933472221196
9.80673863487022,8.910088348446308
-107.72706363431845,-103.77075734856521
-20.665166558473057,-20.414925150662324
3.2703660024211905,2.8562243970190595
-2.8841949166209564,-2.787656096738663
-22.716299530755702,-28.001086745612433
-0.8592286758449942,-0.9481479142872846
-19.93346910930037,-19.13400868638206
-1.1056945801554687,-1.4773909040805493
-28.736211573318087,-28.39265728059507
0.7049546047463829,0.42980269329815485
-11.438639882481993,-14.355125562160493
-78.77096124466988,-80.92252000272092
-13.966600559867077,-14.31363601192758
-10.299206172605325,-9.605640398483969
-13.731061235864955,-13.397868792205061
-7.273448792971,-7.214181836584804
-34.88474361650807,-34.61482780017105
-13.995446416156318,-13.658156461426563
6.382481684110002,5.869893690825317
-15.716112369666208,-16.703034831499153
-32.84036867249418,-32.56208001394416
4.814431115076943,3.9224037038009754
-31.385073522611023,-30.38246563776869
-71.43762089462302,-67.82088705080483
-6.246988004470411,-6.100954409317549
-4.681082750794514,-4.711222321132223
-8.964605017386925,-9.528428617824074
5.149070540121471,3.4299952989694122
-9.452100817381154,-10.58646016260433
-39.20584536496527,-37.306798187203555
-15.504356170181081,-15.526498535423942
-11.294539253846208,-12.062281427087484
-0.7984694059249847,-1.004339226131091
-2.65710130878268,-2.8981157220514393
-12.202766950918036,-11.856189492982198
-21.197244190134036,-20.465657913949382
-0.9195449141686993,-0.9642277544060938
-42.29422568257571,-42.602016203627
0.9403532670061246,0.417473423604
10.925693256172053,10.343407546984558
-2.228092089102363,-2.3357019168727065
-29.340820230224296,-28.713830289497572
-1.2045606322117877,-1.0189220440114934
-85.06191584815163,-85.1382745693843
-18.09177215959351,-17.677239478562285
1.5777032408974203,1.3300924550162754
-7.673221705504493,-7.763484624949025
-14.348365524373449,-16.096845585854084
-34.456685214771404,-34.618875876223434
-34.04055473835186,-32.19607563824213
20.026550350732037,18.58266563148154
-33.08706276301392,-32.98599833248358
-45.58931986094651,-48.60049617568723
10.82031650855305,9.993974300809343
-9.624006356355569,-9.358930097471147
-7.458955356661139,-7.7075922929439145
-44.893580224515965,-50.42795827823329
-20.234688742880884,-19.632758002315082
-15.057791181592734,-14.877342133367621
0.5261799450001216,0.4994904786117173
-17.7188179439167,-17.65639513200557
-11.304587388306953,-10.584507882246482
-27.74621190992538,-27.277483501347216
-24.694570219456402,-24.282880318821082
-17.126948985375655,-16.775443772736303
-9.170749354881439,-8.822854830760628
1.596692755295169,-0.48839969420224044
-10.830760775798877,-10.576367484453455
-64.08900834174821,-61.46277968123957
-11.245663125421702,-11.012705782917346
-9.01918690585549,-8.995011999997962
-189.6786984572953,-198.60912933455697
-3.8070552737262346,-3.911985314950836
-1.4094203359847395,-1.5192965683529391
-14.516096377848195,-16.473422586478357
-13.62808088934242,-13.441880778281844
-12.58191079746951,-12.759847233480642
-8.36688389767267,-8.214168878064607
-7.129599699146435,-7.937336872950106
-17.658088386239527,-17.68882677801452
-4.035285519487131,-4.578156827193601
-13.408624200680025,-12.833662354390329
-8.208414074440553,-8.175047745288978
4.183394496240954,3.793282907772493
-14.712825632323126,-15.100617274258974
-13.08942024118738,-12.913606955667374
-11.091615108567607,-10.956269495613364
-3.175047117496478,-3.8308707574636682
-0.6611539856983236,-0.9848810755852795
8.421687640225189,7.912924487579826
-3.2542692539624953,-3.6528037809792075
-10.666495358381699,-10.451532392981125
-91.71091164189126,-90.78209167169636
0.031356826525451714,0.0011782678020217504
1.8615888426871368,0.8785673058454893
-8.542305055644631,-8.57032589965763
-9.34338559138958,-9.473667524508746
2.789063991931922,2.583916842324733
-10.108573208145136,-9.811983967552214
-15.129914799648894,-14.861230304240063
-13.606688606561862,-13.526716278458975
-23.921624820949333,-22.36355547791953
-12.09556170251629,-12.273300533055293
3.0713281911103336,2.8032899227309644
4.889373728327587,4.672686114483215
-5.177963534560001,-4.942402187100178
-23.890290625320503,-29.89806459862984
-9.180290701446241,-9.099416017509318
-23.211558534323707,-22.975056509811598
-10.768917181899052,-10.484300190200704
-13.988294019433061,-13.878753464687195
-18.30790600330901,-17.639902443360533
-14.985717804594875,-14.820444451666354
-5.113108539740337,-4.704146437466829
-12.541440501809662,-12.530566822996189
-9.830607502720126,-9.810010092320674
-28.92442478432855,-28.669994238344934
-15.449255157681828,-14.888587106455594
-37.51942702658376,-36.825435956958934
-15.980992007392732,-16.979587554519934
-13.666193450170617,-13.47059599794932
8.803240141579476,8.09538988344114
-25.707323962510014,-25.43930314678555
-29.943598507980624,-32.406798096240614
-13.811854404223274,-17.104413818273642
-25.832786820404536,-25.19343970895189
-19.577555409104132,-19.01778083790267
1.587480407941715,1.3937060854588532
-9.860508520498735,-9.933470224846543
-13.125355767259023,-13.004473959390173
-11.059344621870284,-10.982050899485332
-69.40341048942904,-66.13519205199454
-4.874308805953592,-4.708105999347544
-7.500659335316654,-7.321652320037665
-15.483785542619174,-15.272418086076387
-53.87082601149709,-52.58020032657522
-10.824638398340792,-10.975532144636455
-13.625010668060103,-13.670716580270286
-2.5436223418098325,-2.2688261869423645
-71.79256213033663,-71.52826016468227
-12.767151200176682,-12.542421541284279
-10.614007602008808,-10.728133706870437
-22.382824848093016,-21.778568990152422
-64.11391847950252,-63.55746994376679
-89.30878296731417,-87.97979538684459
-36.342815804382745,-36.31790862332877
-17.96779388865361,-17.433587641999182
-28.771942383782495,-28.368533615629694
-20.594711224782074,-21.341855596293748
-18.59300820880926,-18.196551087931777
6.1828713175992585,5.803841268891734
-51.92096575014867,-46.48425764713095
-27.297622228371022,-27.557509160014263
-23.502515429005236,-23.423874013753395
-15.708106239936116,-15.98184287286774
7.345043601328414,6.930118018031006
2.3529275187511662,2.023947009444383
1.8104657316934492,1.3670801898545766
4.725234246440671,4.515658342304183
-129.54113723163724,-120.49939653209283
-38.658078771805755,-39.54748065299529
-26.730944865869482,-26.59624578813726
3.886883805392278,-0.5007035716058597
8.988591987574802,8.457163426597525
-16.010456116038434,-16.707662921320676
-15.958455528896549,-16.322893315142682
-4.549422028120788,-4.303189802157413
-13.058898353683078,-12.815032503005744
-3.197169762368242,-3.296388617418728
-32.628480421254544,-31.001361491014247
-30.748629097020245,-30.762846490332617
-1.6682956265968603,-2.1015729621041612
-6.658514551238808,-6.702125777139762
-12.325784674149492,-12.581573663754599
-0.4969046784026166,-0.7882599167751501
-1.9400795414095156,-1.9940672931838257
-7.482005994835365,-7.2404407218385005
-4.043080193411079,-3.8845627077750193
4.0859963104542,3.699549777104975
-2.272498098778485,-2.2188244808890363
-10.080905625766086,-10.013562096046114
11.147867905231791,10.413505150185248
-6.798941467873317,-6.392695102871005
-20.19978488741592,-20.248193347588344
1.3499199882797606,0.5616931680149801
-6.8714159093478635,-8.852674665291238
-7.2063546435732535,-7.185669214665977
-27.822816472529997,-27.45849422265674
-16.795821753634428,-16.48346254324946
-38.874443548086965,-37.04419496526482
5.368781443194595,4.857424812070781
-34.83596571776645,-37.204425837066765
-26.249195496049435,-25.51845951586822
-46.97449641011481,-59.96590504594891
-21.823964307865992,-21.98360995726688
-10.775981100722644,-16.80872754545922
-5.22167726552294,-6.252900830765724
-60.63853523582809,-64.96895889931874
5.669650889217341,3.4638283351174617
-38.87549479048447,-39.233845001707934
-38.07521955331813,-37.051977271007345
-6.899081585947255,-6.689034130727828
-17.22791228549731,-16.61189326642627
-7.488831091800926,-7.477931545509478
-14.788038527919847,-16.246138173908815
-9.353395636003336,-9.052097961004039
-1.4556426644353828,-1.7988346896509873
-41.615560154585154,-38.78594483110665
-19.922849302077797,-19.37852313719893
-25.32314749144357,-24.77847494664637
-1.1520679277775832,-1.219364980236425
-45.20302434628604,-44.8170743385025
-7.465879535843409,-7.464040920287996
-19.63472732499142,-19.342975107536617
12.368288930031687,11.44913224861652
-1.8470273256429826,-2.1487302834069077
-12.408947635396283,-13.271275859097948
-8.276460631821022,-8.35035209268337
-4.180122808486964,-4.477911940629886
4.851156879391287,4.483071313071201
-13.081184641058032,-12.491893122333684
-11.636560733036964,-11.767271913829449
-20.52125080679768,-20.310337935568935
-17.605754708582825,-17.058716581917803
-71.30163822599536,-66.92389466088771
-5.386638620871391,-5.985067781720864
-74.20033094700874,-71.4447810361838
-82.65760271822357,-79.68736131373537
-30.576218292931202,-30.523172043882102
9.794196781344988,9.066050911437975
-9.114546109536272,-9.099398661589078
-33.78426255037026,-33.04281590777626
-19.406588290100572,-18.73815128063501
-19.5293650657839,-20.198078371579268
-16.539525819268142,-16.90110249373114
-5.97675820683281,-5.639051834408077
-19.816736531435595,-19.568091951332104
-16.35359810889717,-15.657268139099642
-12.174600535460948,-11.499825012456276
-23.667849253777057,-24.066267125916767
-1.9421877901968823,-2.3113944111837053
-16.191914740940724,-16.800826198853546
-24.26142215593591,-24.019739131864153
-9.61817671207058,-9.551499071629213
-18.280033863409752,-18.493090654453457
-16.680398182952793,-16.70854134122207
-4.319037367749311,-4.726422425325835
-15.941942824495918,-18.010291284120996
-6.998370667576674,-6.665713651596385
-6.687167049709938,-6.3240408941950195
-1.4851987632709247,-1.6189350455448053
-11.459043217375843,-11.305390809495002
-83.80584432245129,-86.15623460700861
-13.504405665387052,-13.217635833620509
-2.612557052361799,-2.8268473081763026
-5.250578117050897,-4.943172925333298
-8.47718311242055,-8.405294036090671
7.221470367131588,6.428848629384496
-43.27488085195475,-43.62684533037938
-5.37814929965919,-5.843172883896071
-29.360470085992873,-29.574252333064944
5.031767505439816,4.751738462300601
-45.182748137780266,-48.017239963522016
-3.203430408943261,-3.0437782733490324
-60.081708934034715,-62.20378708132766
0.8507147024294789,0.6864661721340704
13.819696098292372,11.187429745412343
-30.216170092358695,-37.73084612819309
-3.282594070586764,-3.9363256350774622
-2.950510113439005,-3.1341769448447696
-13.108706318713521,-14.611260424792057
-6.206172205094376,-6.825589981882841
-31.70142634297319,-31.126609441948876
-45.875338827813565,-44.66908563908429
-16.176234681448832,-15.883727889802413
-43.65036720599397,-45.95009534265227
-35.44704701961612,-36.43436409252684
-4.312011714720721,-4.892132817812012
1.1831579509059287,0.9118508639309315
-4.615048663991517,-4.242797831701547
-42.847609972991094,-45.94026131289655
-0.6413162623953649,-0.4497438149679363
6.706227805592039,6.08421797478206
0.1758865655925527,0.23406144428680004
-59.49611094909759,-69.93506196520853
-18.718438018598896,-17.779172284861662
-16.457310701478377,-16.0117038568842
-0.9009123174665055,-0.799657530301658
-9.055106192382839,-8.868016621951567
-15.29937815502308,-15.396890897589675
2.919119239638349,2.6876257409480973
-4.377751043595577,-4.281856509241751
-5.033433683163662,-5.145961428335038
-21.42665494101586,-21.38166605148397
-31.346550137037543,-31.115903441750927
-1.6314701544532872,-1.6957149685594368
2.9283915486576237,2.510634697427739
-58.26137578816563,-59.12153298067375
-10.397316594998786,-10.17332324245049
-30.617659695998686,-29.977704398588546
6.197260304814419,5.196702402480153
-43.03182993070488,-45.08805951136543
0.22619715943025556,-0.11382633861600149
0.04470729755215044,0.1881356377913252
4.466938086821293,4.326001100116
-38.58438925231989,-38.154748368859735
1.4869618190472313,1.2809595948805592
-10.410200924075149,-11.05563236446922
3.812037575155508,2.645741575796561
-7.990349550686392,-7.648890489286786
-8.621764478684609,-8.267465289307063
9.306676727354875,8.371040608357442
-96.9439828673405,-93.9741534840468
-6.677954737398575,-7.271563613977684
-8.425785575552345,-8.72626577901974
-7.245716137315383,-9.328372133641606
-14.423202159242615,-14.174080044578835
-37.729479467604136,-35.160887151400566
-8.27221864041167,-8.349293498695417
-19.375870644071956,-19.169757368584104
-31.034856542743547,-29.79577838823148
-30.84056994727176,-31.00927973442151
-6.745870112105741,-8.260267999323217
-2.2033293608559887,-2.3437611965063856
-32.01255114279116,-32.4447181786149
-18.91576243401719,-19.61737912940762
-23.014048033116303,-29.140268496046573
-0.8254070644577,-0.7198851911878608
-6.854281654711808,-6.82939124110911
2.253624908231224,2.0308641129822984
-11.61007387850898,-11.551217157082267
-17.1769082100112,-20.37763191742187
-47.115133215566736,-45.50100953008421
-16.3072524409081,-16.214357999797528
10.996475962644336,9.779823983252484
6.260376922356335,5.77914123045268
-30.59544179396,-31.198206029995752
-29.34996869156282,-28.372945092124123
-18.838630185206135,-19.298394245800907
-11.375889542820582,-11.37530933601789
-4.272055826583055,-4.170838290782154
-5.239649373636567,-4.968560360833447
6.250598241409188,5.957278290374463
4.133552858310494,3.611163577462633
-11.344485094842861,-10.726052078531408
3.341234636519728,2.917574550123446
-20.744795564673527,-24.517796187456764
10.24685294813714,8.998886013292134
-35.36326371246354,-34.5936850035629
4.975708474182947,4.740869960258368
-24.821941783944872,-24.582618584645516
-27.95160900506928,-26.7033220142707
-22.71688971300296,-22.94415861688607
0.19272153276451878,-0.08916869802337817
-18.12213232262097,-18.00202708681993
-23.98578532180415,-24.27903823689135
2.567276671382048,2.5157325630475436
-6.982622566232437,-7.04232800533116
-36.67876504943591,-35.66569898632636
-9.477683594139986,-9.148940687992088
-33.35641010738563,-30.947422638918543
-96.48750810271554,-95.68210311432861
-48.27436567750354,-48.726783237489336
-45.07689844905553,-42.76553781186733
-0.22994783349051903,-0.414980461482823
-54.239543428851746,-52.16228183805612
1.472338406269444,1.2264898165915166
-0.8964771231052261,-0.8782919444390902
-15.450298110321732,-14.932679660300556
-8.29460302644541,-8.213054993614335
-7.931228962425586,-7.964664381713136
-11.245638156654747,-12.340164199642329
-5.097041713055774,-4.972222078710105
-1.4827692957997272,-1.437203373437559
-21.00019678130837,-20.038642310310557
-9.6677365798144,-9.577555067527506
11.550461598401283,6.798721457013138
-37.39199774922895,-36.222418542331454
-10.416111476652684,-10.335993601746107
1.340960723115788,1.4096915346072847
-13.188991801461786,-13.233879314812745
6.104431709764608,5.752515630177613
-9.359323507946245,-10.724164385238979
-19.803294408584268,-19.559046757284754
-32.1105098594027,-32.48118478443251
-36.378493222660204,-35.69990476300468
-22.563948450935477,-31.735568113993978
-19.521961128444897,-19.480470228304018
-11.393113426635018,-11.928094276428748
-2.290895393458117,-2.2075693829314464
-33.440976401774435,-30.90918728939188
-14.384327625295866,-15.05749229000257
-8.567936542457215,-9.244230048785719
-5.250466887753244,-5.389703134905758
9.070990938801163,8.676020519733518
-11.212286238767842,-11.606667826316231
-14.848223614183892,-14.720581995595692
-7.926571173446955,-8.216355156449495
-32.67651988651316,-30.184599870898893
-1.395251408250488,-1.6926222033736353
0.2691929841585127,0.31696120685009527
-22.079877722907483,-22.11407434687215
-55.03972424966135,-53.39591349172831
6.601342687998826,6.0688304428318895
-6.630883177884135,-6.630032140891755
-28.157059780238033,-30.677267656543325
-16.721663246729086,-16.120196281984217
-10.585882948206656,-10.494998062644154
-9.73104046365868,-9.602261895388642
4.345296954676289,4.078556260738222
-3.3010400297652356,-3.8934317728230927
0.9869408270366126,0.4781708716240564
3.210605082975769,3.0670130657453583
1.9675485413741742,1.0020292149067198
-29.485377113268274,-33.329428974944115
-9.154803399459622,-9.076555785775222
-37.26786713003088,-39.5905572383552
-1.5497840620770083,-1.845937881171801
-32.674303344653985,-33.56381228752227
1.2961464865186882,0.362007910618169
-7.536396104369314,-7.821024832505936
-5.9605784907674675,-5.932665909507984
-0.3527089832742845,-0.6534975194100654
-34.96572887076203,-34.009668701083385
-6.4593657230787604,-6.585364570290229
-29.292298030204925,-29.07558981459921
-11.360119314207607,-11.04312291689191
-15.302155204099071,-14.61050789650694
-6.2086684714273295,-5.976998141476211
-7.730541317431583,-7.563858219527362
1.1436234262706904,0.9831023865748465
9.108992754524747,8.62085928914776
15.773740392448909,13.696988505052875
-11.155816674350524,-10.641786100213707
-36.00173556023874,-34.99771825734236
-34.735758270808866,-34.30973530862694
-21.969314313457417,-22.907777243573353
5.893221092648588,5.489926302463364
18.559494043372002,17.49501537555781
-34.021832797926436,-38.58241414665411
-8.0986279839963,-8.003901696698762
-14.372780781870484,-14.024781420729298
-22.37722339500329,-21.652692451526814
-5.061175720632564,-5.25643249992352
-1.2854309683135816,-1.7792707897555498
-67.5959883761289,-67.80468790681249
2.14697974474527,2.0615237617058115
8.84735008643457,8.197762789066564
0.7533858766027585,0.49988959954753115
-9.017051433216052,-9.478261817533648
-31.79830410461431,-31.156987226108672
-10.952724505010773,-11.015518965242846
-28.494551213699232,-28.383331385800783
-20.192369959064788,-20.121931189153653
-33.533902325554784,-32.69180972545027
-6.252756259797452,-6.581014484787418
-7.100966537323928,-7.372786886916233
-2.5737159112068073,-2.9669643356045636
-2.7655941981787584,-2.63361561901568
-5.778199892403623,-5.857926880416496
-7.683752356181066,-9.05870338347424
-47.365838679153285,-46.386656356814136
-29.535747766964747,-39.05296557309988
-16.091191018922082,-16.205029702418432
